ID,Similarity_score,Community
18899,0.36363636363636365,Eating Disorder
18900,0.3555555555555555,Eating Disorder
18901,0.3673469387755102,Eating Disorder
18902,0.625,Eating Disorder
18903,0.25,Eating Disorder
18904,0.25,Eating Disorder
18905,0.25,Eating Disorder
18906,0.35555555555555557,Eating Disorder
18907,0.25,Eating Disorder
18908,0.43749999999999994,Eating Disorder
18909,0.3137254901960784,Eating Disorder
18910,0.30303030303030304,Eating Disorder
18911,0.25,Eating Disorder
18912,0.3404255319148936,Eating Disorder
18913,0.5806451612903226,Eating Disorder
18914,0.6666666666666666,Eating Disorder
18915,0.25,Eating Disorder
18916,0.25,Eating Disorder
18917,0.25,Eating Disorder
18918,0.25,Eating Disorder
18919,0.5555555555555556,Eating Disorder
18920,0.5909090909090909,Eating Disorder
18921,0.4571428571428572,Eating Disorder
18922,0.6956521739130435,Eating Disorder
18923,0.5714285714285715,Eating Disorder
18924,0.25,Eating Disorder
18925,0.4230769230769231,Eating Disorder
18926,0.625,Eating Disorder
18927,0.2666666666666667,Eating Disorder
18928,0.3636363636363636,Eating Disorder
18929,0.3636363636363636,Eating Disorder
18930,0.25,Eating Disorder
18931,0.25,Eating Disorder
18932,0.6,Eating Disorder
18933,0.2666666666666667,Eating Disorder
18934,0.6,Eating Disorder
18935,0.25,Eating Disorder
18936,0.2666666666666667,Eating Disorder
18937,0.75,Eating Disorder
18938,0.3,Eating Disorder
18939,0.3636363636363636,Eating Disorder
18940,0.4827586206896552,Eating Disorder
18941,0.4090909090909091,Eating Disorder
18942,0.25,Eating Disorder
18943,0.6206896551724138,Eating Disorder
18944,0.588235294117647,Eating Disorder
18945,0.3,Eating Disorder
18946,0.25,Eating Disorder
18947,0.2666666666666667,Eating Disorder
18948,0.391304347826087,Eating Disorder
18949,0.5882352941176471,Eating Disorder
18950,0.25531914893617025,Eating Disorder
18951,0.9500000000000001,Eating Disorder
18952,0.25,Eating Disorder
18953,0.25,Eating Disorder
18954,0.32142857142857145,Eating Disorder
18955,0.8235294117647058,Eating Disorder
18956,0.625,Eating Disorder
18957,0.4736842105263158,Eating Disorder
18958,0.5098039215686274,Eating Disorder
18959,0.923076923076923,Eating Disorder
18960,0.25,Eating Disorder
18961,0.31578947368421056,Eating Disorder
18962,0.43478260869565216,Eating Disorder
18963,0.4878048780487805,Eating Disorder
18964,0.5517241379310344,Eating Disorder
18965,0.25,Eating Disorder
18966,0.42857142857142855,Eating Disorder
18967,0.48648648648648646,Eating Disorder
18968,0.4999999999999999,Eating Disorder
18969,0.7999999999999999,Eating Disorder
18970,0.4615384615384615,Eating Disorder
18971,0.7567567567567568,Eating Disorder
18972,0.25,Eating Disorder
18973,0.5714285714285714,Eating Disorder
18974,0.7000000000000001,Eating Disorder
18975,0.25,Eating Disorder
18976,0.5517241379310345,Eating Disorder
18977,1.0,Eating Disorder
18978,0.625,Eating Disorder
18979,0.5882352941176471,Eating Disorder
18980,0.25,Eating Disorder
18981,0.25,Eating Disorder
18982,0.25,Eating Disorder
18983,0.4761904761904762,Eating Disorder
18984,0.25,Eating Disorder
18985,0.25,Eating Disorder
18986,0.25,Eating Disorder
18987,0.5384615384615384,Eating Disorder
18988,0.25,Eating Disorder
18989,0.6666666666666666,Eating Disorder
18990,0.39999999999999997,Eating Disorder
18991,0.3846153846153846,Eating Disorder
18992,0.3636363636363636,Eating Disorder
18993,0.4,Eating Disorder
18994,0.4347826086956522,Eating Disorder
18995,0.2666666666666667,Eating Disorder
18996,0.25,Eating Disorder
18997,0.25,Eating Disorder
18998,0.25,Eating Disorder
18999,0.25,Eating Disorder
19000,0.8695652173913044,Eating Disorder
19001,0.25,Eating Disorder
19002,0.4210526315789474,Eating Disorder
19003,0.25,Eating Disorder
19004,0.25,Eating Disorder
19005,0.6666666666666666,Eating Disorder
19006,0.30769230769230765,Eating Disorder
19007,0.25,Eating Disorder
19008,0.2666666666666667,Eating Disorder
19009,0.25,Eating Disorder
19010,0.625,Eating Disorder
19011,0.25,Eating Disorder
19012,0.7999999999999999,Eating Disorder
19013,0.3636363636363637,Eating Disorder
19014,0.3636363636363636,Eating Disorder
19015,0.4666666666666667,Eating Disorder
19016,0.5217391304347827,Eating Disorder
19017,0.3333333333333333,Eating Disorder
19018,0.25,Eating Disorder
19019,0.25,Eating Disorder
19020,0.5128205128205129,Eating Disorder
19021,0.3870967741935484,Eating Disorder
19022,0.25,Eating Disorder
19023,0.3636363636363636,Eating Disorder
19024,0.4516129032258065,Eating Disorder
19025,0.37499999999999994,Eating Disorder
19026,0.36734693877551017,Eating Disorder
19027,0.25,Eating Disorder
19028,0.6956521739130435,Eating Disorder
19029,0.25,Eating Disorder
19030,0.5217391304347826,Eating Disorder
19031,0.25,Eating Disorder
19032,0.6,Eating Disorder
19033,0.25,Eating Disorder
19034,0.25,Eating Disorder
19035,0.45901639344262296,Eating Disorder
19036,0.4,Eating Disorder
19037,0.2692307692307692,Eating Disorder
19038,0.30303030303030304,Eating Disorder
19039,0.40816326530612246,Eating Disorder
19040,0.32,Eating Disorder
19041,0.25,Eating Disorder
19042,0.40909090909090906,Eating Disorder
19043,0.3076923076923077,Eating Disorder
19044,0.3181818181818182,Eating Disorder
19045,0.35294117647058826,Eating Disorder
19046,0.25,Eating Disorder
19047,0.25,Eating Disorder
19048,0.39999999999999997,Eating Disorder
19049,0.25,Eating Disorder
19050,0.5217391304347826,Eating Disorder
19051,0.25,Eating Disorder
19052,0.25,Eating Disorder
19053,0.25,Eating Disorder
19054,0.7499999999999999,Eating Disorder
19055,0.25,Eating Disorder
19056,0.25,Eating Disorder
19057,0.4000000000000001,Eating Disorder
19058,0.25,Eating Disorder
19059,0.3636363636363637,Eating Disorder
19060,0.2439024390243903,Eating Disorder
19061,0.32653061224489793,Eating Disorder
19062,0.25,Eating Disorder
19063,0.25,Eating Disorder
19064,0.25,Eating Disorder
19065,0.5,Eating Disorder
19066,0.3636363636363636,Eating Disorder
19067,0.47619047619047616,Eating Disorder
19068,0.5454545454545455,Eating Disorder
19069,0.3829787234042554,Eating Disorder
19070,0.2666666666666667,Eating Disorder
19071,0.3111111111111111,Eating Disorder
19072,0.5925925925925927,Eating Disorder
19073,0.5625,Eating Disorder
19074,0.64,Eating Disorder
19075,0.5641025641025642,Eating Disorder
19076,0.2702702702702703,Eating Disorder
19077,0.3829787234042554,Eating Disorder
19078,0.38095238095238093,Eating Disorder
19079,0.5,Eating Disorder
19080,0.25,Eating Disorder
19081,0.25,Eating Disorder
19082,0.25,Eating Disorder
19083,0.5365853658536586,Eating Disorder
19084,0.25,Eating Disorder
19085,0.3636363636363636,Eating Disorder
19086,0.40816326530612246,Eating Disorder
19087,0.25,Eating Disorder
19088,0.45833333333333337,Eating Disorder
19089,0.3333333333333333,Eating Disorder
19090,0.380952380952381,Eating Disorder
19091,0.8333333333333333,Eating Disorder
19092,0.4390243902439025,Eating Disorder
19093,0.25,Eating Disorder
19094,0.25,Eating Disorder
19095,0.4444444444444444,Eating Disorder
19096,0.4878048780487805,Eating Disorder
19097,0.26666666666666666,Eating Disorder
19098,0.5,Eating Disorder
19099,0.48000000000000004,Eating Disorder
19100,0.2666666666666667,Eating Disorder
19101,0.4883720930232558,Eating Disorder
19102,0.5625000000000001,Eating Disorder
19103,0.3870967741935484,Eating Disorder
19104,0.25,Eating Disorder
19105,0.5217391304347826,Eating Disorder
19106,0.31249999999999994,Eating Disorder
19107,0.3636363636363636,Eating Disorder
19108,0.25,Eating Disorder
19109,0.5599999999999999,Eating Disorder
19110,0.5555555555555555,Eating Disorder
19111,0.5714285714285714,Eating Disorder
19112,0.41379310344827586,Eating Disorder
19113,0.4000000000000001,Eating Disorder
19114,0.25,Eating Disorder
19115,1.0,Eating Disorder
19116,0.6666666666666666,Eating Disorder
19117,0.25,Eating Disorder
19118,0.33333333333333337,Eating Disorder
19119,0.7428571428571428,Eating Disorder
19120,0.42857142857142855,Eating Disorder
19121,0.5142857142857143,Eating Disorder
19122,0.4000000000000001,Eating Disorder
19123,0.6363636363636365,Eating Disorder
19124,0.2666666666666667,Eating Disorder
19125,0.7999999999999999,Eating Disorder
19126,0.41666666666666663,Eating Disorder
19127,0.4000000000000001,Eating Disorder
19128,0.5,Eating Disorder
19129,0.25,Eating Disorder
19130,0.25,Eating Disorder
19131,0.3448275862068966,Eating Disorder
19132,0.5517241379310346,Eating Disorder
19133,0.5454545454545454,Eating Disorder
19134,0.4878048780487805,Eating Disorder
19135,0.25,Eating Disorder
19136,0.25,Eating Disorder
19137,0.4347826086956522,Eating Disorder
19138,0.25,Eating Disorder
19139,0.46153846153846156,Eating Disorder
19140,0.25,Eating Disorder
19141,0.25,Eating Disorder
19142,0.25,Eating Disorder
19143,1.0,Eating Disorder
19144,0.7586206896551724,Eating Disorder
19145,0.25,Eating Disorder
19146,0.3333333333333333,Eating Disorder
19147,0.25,Eating Disorder
19148,0.25,Eating Disorder
19149,0.33333333333333337,Eating Disorder
19150,0.5384615384615384,Eating Disorder
19151,0.25,Eating Disorder
19152,0.3529411764705882,Eating Disorder
19153,0.25,Eating Disorder
19154,0.27692307692307694,Eating Disorder
19155,0.25,Eating Disorder
19156,0.5641025641025641,Eating Disorder
19157,0.6250000000000001,Eating Disorder
19158,0.38709677419354843,Eating Disorder
19159,0.5714285714285715,Eating Disorder
19160,0.5217391304347826,Eating Disorder
19161,0.25,Eating Disorder
19162,0.25,Eating Disorder
19163,0.3181818181818182,Eating Disorder
19164,0.25,Eating Disorder
19165,0.3555555555555555,Eating Disorder
19166,0.4800000000000001,Eating Disorder
19167,0.35294117647058826,Eating Disorder
19168,0.25,Eating Disorder
19169,0.49122807017543857,Eating Disorder
19170,0.39999999999999997,Eating Disorder
19171,0.5925925925925926,Eating Disorder
19172,0.38888888888888895,Eating Disorder
19173,0.37209302325581395,Eating Disorder
19174,0.923076923076923,Eating Disorder
19175,0.48,Eating Disorder
19176,0.4285714285714286,Eating Disorder
19177,0.25,Eating Disorder
19178,0.5,Eating Disorder
19179,0.2666666666666667,Eating Disorder
19180,0.25,Eating Disorder
19181,0.25,Eating Disorder
19182,0.25,Eating Disorder
19183,0.6037735849056604,Eating Disorder
19184,0.380952380952381,Eating Disorder
19185,0.25,Eating Disorder
19186,0.9500000000000001,Eating Disorder
19187,0.41666666666666663,Eating Disorder
19188,0.25,Eating Disorder
19189,0.2978723404255319,Eating Disorder
19190,0.25,Eating Disorder
19191,0.25,Eating Disorder
19192,0.25,Eating Disorder
19193,0.25,Eating Disorder
19194,0.9777777777777777,Eating Disorder
19195,0.25,Eating Disorder
19196,0.25,Eating Disorder
19197,0.25,Eating Disorder
19198,0.25,Eating Disorder
19199,0.25,Eating Disorder
19200,0.3333333333333333,Eating Disorder
19201,0.25,Eating Disorder
19202,0.25,Eating Disorder
19203,0.6666666666666666,Eating Disorder
19204,0.25,Eating Disorder
19205,0.25,Eating Disorder
19206,0.3448275862068965,Eating Disorder
19207,0.25,Eating Disorder
19208,0.25,Eating Disorder
19209,0.4444444444444445,Eating Disorder
19210,0.25,Eating Disorder
19211,0.25,Eating Disorder
19212,0.4,Eating Disorder
19213,0.5294117647058824,Eating Disorder
19214,0.25,Eating Disorder
19215,0.25,Eating Disorder
19216,0.6415094339622641,Eating Disorder
19217,0.25,Eating Disorder
19218,0.25,Eating Disorder
19219,0.3333333333333333,Eating Disorder
19220,0.3333333333333333,Eating Disorder
19221,0.25,Eating Disorder
19222,0.25,Eating Disorder
19223,0.3428571428571428,Eating Disorder
19224,0.25,Eating Disorder
19225,0.25,Eating Disorder
19226,0.25,Eating Disorder
19227,0.3225806451612903,Eating Disorder
19228,0.25,Eating Disorder
19229,0.25,Eating Disorder
19230,0.2692307692307692,Eating Disorder
19231,0.25,Eating Disorder
19232,0.2666666666666667,Eating Disorder
19233,0.25,Eating Disorder
19234,0.25,Eating Disorder
19235,0.25,Eating Disorder
19236,0.3636363636363637,Eating Disorder
19237,0.25,Eating Disorder
19238,0.25,Eating Disorder
19239,0.4,Eating Disorder
19240,0.4444444444444445,Eating Disorder
19241,0.56,Eating Disorder
19242,0.25,Eating Disorder
19243,0.3703703703703704,Eating Disorder
19244,0.45454545454545453,Eating Disorder
19245,0.25,Eating Disorder
19246,0.2666666666666667,Eating Disorder
19247,0.25,Eating Disorder
19248,0.3636363636363636,Eating Disorder
19249,0.5652173913043478,Eating Disorder
19250,0.3333333333333333,Eating Disorder
19251,0.25,Eating Disorder
19252,0.25,Eating Disorder
19253,0.37735849056603776,Eating Disorder
19254,0.5,Eating Disorder
19255,0.4848484848484848,Eating Disorder
19256,0.6923076923076923,Eating Disorder
19257,0.2666666666666667,Eating Disorder
19258,0.4590163934426229,Eating Disorder
19259,0.8125,Eating Disorder
19260,0.7692307692307692,Eating Disorder
19261,0.4210526315789474,Eating Disorder
19262,0.3333333333333333,Eating Disorder
19263,0.25,Eating Disorder
19264,0.2666666666666667,Eating Disorder
19265,0.25,Eating Disorder
19266,0.25,Eating Disorder
19267,0.7555555555555556,Eating Disorder
19268,0.45454545454545453,Eating Disorder
19269,0.25,Eating Disorder
19270,0.4736842105263158,Eating Disorder
19271,0.43749999999999994,Eating Disorder
19272,0.2666666666666667,Eating Disorder
19273,0.25,Eating Disorder
19274,0.75,Eating Disorder
19275,0.5454545454545454,Eating Disorder
19276,0.25,Eating Disorder
19277,0.32786885245901637,Eating Disorder
19278,0.25,Eating Disorder
19279,0.36000000000000004,Eating Disorder
19280,0.25,Eating Disorder
19281,0.3829787234042554,Eating Disorder
19282,0.43749999999999994,Eating Disorder
19283,0.4,Eating Disorder
19284,0.25,Eating Disorder
19285,0.41176470588235287,Eating Disorder
19286,0.2666666666666667,Eating Disorder
19287,0.29787234042553196,Eating Disorder
19288,0.25,Eating Disorder
19289,0.37500000000000006,Eating Disorder
19290,0.375,Eating Disorder
19291,0.3125,Eating Disorder
19292,0.25,Eating Disorder
19293,0.25,Eating Disorder
19294,0.25,Eating Disorder
19295,0.25,Eating Disorder
19296,0.25,Eating Disorder
19297,0.36363636363636365,Eating Disorder
19298,0.25,Eating Disorder
19299,0.45454545454545453,Eating Disorder
19300,0.25,Eating Disorder
19301,0.2692307692307692,Eating Disorder
19302,0.25,Eating Disorder
19303,0.25,Eating Disorder
19304,0.25,Eating Disorder
19305,0.25,Eating Disorder
19306,0.25,Eating Disorder
19307,0.2666666666666667,Eating Disorder
19308,0.25,Eating Disorder
19309,0.2666666666666667,Eating Disorder
19310,0.25,Eating Disorder
19311,0.37499999999999994,Eating Disorder
19312,0.25,Eating Disorder
19313,0.25,Eating Disorder
19314,0.3529411764705882,Eating Disorder
19315,0.6666666666666666,Eating Disorder
19316,0.25,Eating Disorder
19317,0.32558139534883723,Eating Disorder
19318,0.45454545454545453,Eating Disorder
19319,0.30303030303030304,Eating Disorder
19320,0.25,Eating Disorder
19321,0.25,Eating Disorder
19322,0.23529411764705882,Eating Disorder
19323,0.2666666666666667,Eating Disorder
19324,0.2666666666666667,Eating Disorder
19325,0.25,Eating Disorder
19326,0.25,Eating Disorder
19327,0.25,Eating Disorder
19328,0.37209302325581395,Eating Disorder
19329,0.25,Eating Disorder
19330,0.7096774193548386,Eating Disorder
19331,0.25,Eating Disorder
19332,0.25,Eating Disorder
19333,0.8333333333333334,Eating Disorder
19334,0.30434782608695654,Eating Disorder
19335,0.3636363636363636,Eating Disorder
19336,0.4285714285714286,Eating Disorder
19337,0.4,Eating Disorder
19338,0.48484848484848486,Eating Disorder
19339,0.25,Eating Disorder
19340,0.5384615384615384,Eating Disorder
19341,0.7999999999999999,Eating Disorder
19342,0.8461538461538461,Eating Disorder
19343,0.5454545454545454,Eating Disorder
19344,0.25,Eating Disorder
19345,0.25,Eating Disorder
19346,0.25,Eating Disorder
19347,0.5,Eating Disorder
19348,0.5405405405405405,Eating Disorder
19349,0.25,Eating Disorder
19350,0.6666666666666667,Eating Disorder
19351,0.6428571428571429,Eating Disorder
19352,0.25,Eating Disorder
19353,0.25,Eating Disorder
19354,0.3846153846153846,Eating Disorder
19355,0.25,Eating Disorder
19356,0.25,Eating Disorder
19357,0.48275862068965514,Eating Disorder
19358,0.3666666666666667,Eating Disorder
19359,0.47058823529411764,Eating Disorder
19360,0.25,Eating Disorder
19361,0.3684210526315789,Eating Disorder
19362,0.5625,Eating Disorder
19363,0.25,Eating Disorder
19364,0.5882352941176471,Eating Disorder
19365,0.3888888888888889,Eating Disorder
19366,0.4210526315789474,Eating Disorder
19367,0.5714285714285714,Eating Disorder
19368,0.41379310344827586,Eating Disorder
19369,0.25,Eating Disorder
19370,0.3414634146341463,Eating Disorder
19371,0.25,Eating Disorder
19372,0.3636363636363636,Eating Disorder
19373,0.3636363636363636,Eating Disorder
19374,0.6511627906976744,Eating Disorder
19375,0.25,Eating Disorder
19376,0.25,Eating Disorder
19377,0.25,Eating Disorder
19378,0.3636363636363636,Eating Disorder
19379,0.25,Eating Disorder
19380,0.7111111111111111,Eating Disorder
19381,0.25,Eating Disorder
19382,0.6,Eating Disorder
19383,0.25,Eating Disorder
19384,0.4615384615384615,Eating Disorder
19385,0.25,Eating Disorder
19386,0.25,Eating Disorder
19387,0.4444444444444444,Eating Disorder
19388,0.45454545454545453,Eating Disorder
19389,0.25,Eating Disorder
19390,0.5454545454545454,Eating Disorder
19391,0.25,Eating Disorder
19392,0.4375,Eating Disorder
19393,0.8695652173913044,Eating Disorder
19394,0.25,Eating Disorder
19395,0.43243243243243246,Eating Disorder
19396,0.25,Eating Disorder
19397,0.25,Eating Disorder
19398,0.7999999999999999,Eating Disorder
19399,0.9642857142857143,Eating Disorder
19400,0.25,Eating Disorder
19401,0.25,Eating Disorder
19402,0.6,Eating Disorder
19403,0.5517241379310345,Eating Disorder
19404,0.3636363636363636,Eating Disorder
19405,0.391304347826087,Eating Disorder
19406,0.2666666666666667,Eating Disorder
19407,0.5925925925925927,Eating Disorder
19408,0.8947368421052632,Eating Disorder
19409,0.3636363636363636,Eating Disorder
19410,0.25,Eating Disorder
19411,0.25,Eating Disorder
19412,0.35294117647058826,Eating Disorder
19413,0.3783783783783784,Eating Disorder
19414,0.25,Eating Disorder
19415,0.75,Eating Disorder
19416,0.3636363636363636,Eating Disorder
19417,0.5925925925925926,Eating Disorder
19418,0.6315789473684211,Eating Disorder
19419,0.3636363636363636,Eating Disorder
19420,0.35,Eating Disorder
19421,0.6,Eating Disorder
19422,0.48,Eating Disorder
19423,0.4666666666666667,Eating Disorder
19424,0.6285714285714286,Eating Disorder
19425,0.5116279069767442,Eating Disorder
19426,0.4848484848484849,Eating Disorder
19427,0.31818181818181823,Eating Disorder
19428,0.6428571428571428,Eating Disorder
19429,0.25,Eating Disorder
19430,0.3333333333333333,Eating Disorder
19431,0.39999999999999997,Eating Disorder
19432,0.3829787234042553,Eating Disorder
19433,0.34615384615384615,Eating Disorder
19434,0.25,Eating Disorder
19435,0.2857142857142857,Eating Disorder
19436,0.25,Eating Disorder
19437,0.25,Eating Disorder
19438,0.3636363636363637,Eating Disorder
19439,0.25,Eating Disorder
19440,0.45714285714285713,Eating Disorder
19441,0.4,Eating Disorder
19442,0.8148148148148148,Eating Disorder
19443,0.25,Eating Disorder
19444,0.64,Eating Disorder
19445,0.5161290322580645,Eating Disorder
19446,0.25,Eating Disorder
19447,0.25,Eating Disorder
19448,0.3636363636363636,Eating Disorder
19449,0.25,Eating Disorder
19450,0.25,Eating Disorder
19451,0.5652173913043478,Eating Disorder
19452,0.4,Eating Disorder
19453,0.5714285714285715,Eating Disorder
19454,0.3636363636363636,Eating Disorder
19455,0.48979591836734687,Eating Disorder
19456,0.25,Eating Disorder
19457,0.25,Eating Disorder
19458,0.25,Eating Disorder
19459,0.25,Eating Disorder
19460,0.5161290322580646,Eating Disorder
19461,0.42857142857142855,Eating Disorder
19462,0.47058823529411764,Eating Disorder
19463,0.41379310344827586,Eating Disorder
19464,0.33333333333333337,Eating Disorder
19465,0.9411764705882353,Eating Disorder
19466,0.4736842105263159,Eating Disorder
19467,0.2666666666666667,Eating Disorder
19468,0.25,Eating Disorder
19469,0.3703703703703704,Eating Disorder
19470,0.25,Eating Disorder
19471,0.25,Eating Disorder
19472,0.3703703703703703,Eating Disorder
19473,0.4000000000000001,Eating Disorder
19474,0.3870967741935484,Eating Disorder
19475,0.6,Eating Disorder
19476,0.3414634146341463,Eating Disorder
19477,0.6,Eating Disorder
19478,0.3333333333333333,Eating Disorder
19479,0.25,Eating Disorder
19480,0.25,Eating Disorder
19481,0.25,Eating Disorder
19482,0.25,Eating Disorder
19483,0.4999999999999999,Eating Disorder
19484,0.4,Eating Disorder
19485,0.3333333333333333,Eating Disorder
19486,0.3829787234042554,Eating Disorder
19487,0.823529411764706,Eating Disorder
19488,0.6857142857142857,Eating Disorder
19489,0.8750000000000001,Eating Disorder
19490,0.5,Eating Disorder
19491,0.47368421052631576,Eating Disorder
19492,0.7111111111111111,Eating Disorder
19493,0.3333333333333333,Eating Disorder
19494,0.5555555555555556,Eating Disorder
19495,0.25,Eating Disorder
19496,0.41304347826086957,Eating Disorder
19497,0.46153846153846156,Eating Disorder
19498,0.6,Eating Disorder
19499,0.5641025641025642,Eating Disorder
19500,0.6428571428571428,Eating Disorder
19501,0.3333333333333333,Eating Disorder
19502,0.5,Eating Disorder
19503,0.39999999999999997,Eating Disorder
19504,0.45,Eating Disorder
19505,0.25,Eating Disorder
19506,0.4999999999999999,Eating Disorder
19507,0.4827586206896552,Eating Disorder
19508,0.6666666666666666,Eating Disorder
19509,0.3636363636363637,Eating Disorder
19510,0.6666666666666665,Eating Disorder
19511,0.7857142857142857,Eating Disorder
19512,0.8205128205128205,Eating Disorder
19513,0.3888888888888889,Eating Disorder
19514,0.6666666666666666,Eating Disorder
19515,0.3673469387755102,Eating Disorder
19516,0.6190476190476191,Eating Disorder
19517,0.4444444444444445,Eating Disorder
19518,0.7083333333333334,Eating Disorder
19519,0.5925925925925927,Eating Disorder
19520,0.6875000000000001,Eating Disorder
19521,0.2857142857142857,Eating Disorder
19522,0.2978723404255319,Eating Disorder
19523,0.5,Eating Disorder
19524,0.3636363636363636,Eating Disorder
19525,0.4799999999999999,Eating Disorder
19526,0.42857142857142855,Eating Disorder
19527,0.6666666666666666,Eating Disorder
19528,0.5384615384615384,Eating Disorder
19529,0.25,Eating Disorder
19530,0.35714285714285715,Eating Disorder
19531,0.24,Eating Disorder
19532,0.25,Eating Disorder
19533,0.5294117647058824,Eating Disorder
19534,0.37499999999999994,Eating Disorder
19535,0.4390243902439025,Eating Disorder
19536,0.2666666666666667,Eating Disorder
19537,0.47058823529411764,Eating Disorder
19538,0.25,Eating Disorder
19539,0.2857142857142857,Eating Disorder
19540,0.6666666666666666,Eating Disorder
19541,0.3529411764705882,Eating Disorder
19542,0.7222222222222223,Eating Disorder
19543,0.34285714285714286,Eating Disorder
19544,0.75,Eating Disorder
19545,0.25,Eating Disorder
19546,0.25,Eating Disorder
19547,0.3829787234042554,Eating Disorder
19548,0.25,Eating Disorder
19549,0.41666666666666663,Eating Disorder
19550,0.25,Eating Disorder
19551,0.25,Eating Disorder
19552,0.5185185185185185,Eating Disorder
19553,0.41379310344827586,Eating Disorder
19554,0.4090909090909091,Eating Disorder
19555,0.25,Eating Disorder
19556,0.4186046511627907,Eating Disorder
19557,0.25,Eating Disorder
19558,0.29411764705882354,Eating Disorder
19559,0.3181818181818182,Eating Disorder
19560,0.25,Eating Disorder
19561,0.25,Eating Disorder
19562,0.2909090909090909,Eating Disorder
19563,0.48484848484848486,Eating Disorder
19564,0.25,Eating Disorder
19565,0.48484848484848486,Eating Disorder
19566,0.43478260869565216,Eating Disorder
19567,0.35897435897435903,Eating Disorder
19568,0.5333333333333333,Eating Disorder
19569,0.48275862068965514,Eating Disorder
19570,0.5945945945945946,Eating Disorder
19571,0.25,Eating Disorder
19572,0.5,Eating Disorder
19573,0.25,Eating Disorder
19574,0.45161290322580644,Eating Disorder
19575,0.25,Eating Disorder
19576,0.25,Eating Disorder
19577,0.25,Eating Disorder
19578,0.3157894736842105,Eating Disorder
19579,0.48484848484848486,Eating Disorder
19580,0.2666666666666667,Eating Disorder
19581,0.2666666666666667,Eating Disorder
19582,0.25,Eating Disorder
19583,0.4186046511627907,Eating Disorder
19584,0.4827586206896552,Eating Disorder
19585,0.45161290322580644,Eating Disorder
19586,0.25,Eating Disorder
19587,0.31818181818181823,Eating Disorder
19588,0.6176470588235294,Eating Disorder
19589,0.4210526315789474,Eating Disorder
19590,0.25,Eating Disorder
19591,0.5098039215686274,Eating Disorder
19592,0.30303030303030304,Eating Disorder
19593,0.7906976744186046,Eating Disorder
19594,0.5142857142857143,Eating Disorder
19595,0.3181818181818182,Eating Disorder
19596,0.2666666666666667,Eating Disorder
19597,0.25,Eating Disorder
19598,0.380952380952381,Eating Disorder
19599,0.6666666666666666,Eating Disorder
19600,0.25,Eating Disorder
19601,0.3636363636363636,Eating Disorder
19602,0.36363636363636365,Eating Disorder
19603,0.25,Eating Disorder
19604,0.25,Eating Disorder
19605,0.25,Eating Disorder
19606,0.25,Eating Disorder
19607,0.380952380952381,Eating Disorder
19608,0.25,Eating Disorder
19609,0.2666666666666667,Eating Disorder
19610,0.8799999999999999,Eating Disorder
19611,0.25,Eating Disorder
19612,0.2666666666666667,Eating Disorder
19613,0.2666666666666667,Eating Disorder
19614,0.25,Eating Disorder
19615,0.6666666666666666,Eating Disorder
19616,0.5384615384615384,Eating Disorder
19617,0.25,Eating Disorder
19618,0.25,Eating Disorder
19619,0.3404255319148936,Eating Disorder
19620,0.25,Eating Disorder
19621,0.25,Eating Disorder
19622,0.3272727272727273,Eating Disorder
19623,0.41025641025641024,Eating Disorder
19624,0.3636363636363636,Eating Disorder
19625,0.6666666666666666,Eating Disorder
19626,0.28571428571428575,Eating Disorder
19627,0.25,Eating Disorder
19628,0.36363636363636365,Eating Disorder
19629,0.2666666666666667,Eating Disorder
19630,0.4,Eating Disorder
19631,0.9230769230769231,Eating Disorder
19632,0.25,Eating Disorder
19633,0.3846153846153846,Eating Disorder
19634,0.47619047619047616,Eating Disorder
19635,0.25,Eating Disorder
19636,1.0,Eating Disorder
19637,0.3529411764705882,Eating Disorder
19638,0.25,Eating Disorder
19639,0.25,Eating Disorder
19640,0.25,Eating Disorder
19641,0.2666666666666667,Eating Disorder
19642,0.25,Eating Disorder
19643,0.25,Eating Disorder
19644,0.25,Eating Disorder
19645,0.25,Eating Disorder
19646,0.3692307692307692,Eating Disorder
19647,0.25,Eating Disorder
19648,0.5599999999999999,Eating Disorder
19649,0.25,Eating Disorder
19650,0.8,Eating Disorder
19651,0.25,Eating Disorder
19652,0.8205128205128205,Eating Disorder
19653,0.5,Eating Disorder
19654,0.25,Eating Disorder
19655,0.25,Eating Disorder
19656,0.25,Eating Disorder
19657,0.2666666666666667,Eating Disorder
19658,0.25,Eating Disorder
19659,0.3846153846153846,Eating Disorder
19660,0.8571428571428571,Eating Disorder
19661,0.358974358974359,Eating Disorder
19662,0.5,Eating Disorder
19663,0.5714285714285714,Eating Disorder
19664,0.42424242424242425,Eating Disorder
19665,0.6875000000000001,Eating Disorder
19666,0.41666666666666663,Eating Disorder
19667,0.5405405405405406,Eating Disorder
19668,0.25,Eating Disorder
19669,0.6956521739130435,Eating Disorder
19670,0.25,Eating Disorder
19671,0.47058823529411764,Eating Disorder
19672,0.6666666666666666,Eating Disorder
19673,0.3333333333333333,Eating Disorder
19674,0.4878048780487805,Eating Disorder
19675,0.25,Eating Disorder
19676,0.25,Eating Disorder
19677,0.7999999999999999,Eating Disorder
19678,0.3636363636363636,Eating Disorder
19679,0.25,Eating Disorder
19680,0.8148148148148148,Eating Disorder
19681,0.35294117647058826,Eating Disorder
19682,0.25,Eating Disorder
19683,0.41666666666666663,Eating Disorder
